** LOG START zapdos.freedm:30000 2 2015-Mar-07 06:58:10.801045
** LOG STOP zapdos.freedm:30000 617 2015-Mar-07 09:27:59.848029
## STAGE: [5, 5, 5, 5, 5, 5]
** LOG START zapdos.freedm:30000 2 2015-Mar-07 09:28:19.001746
** LOG STOP zapdos.freedm:30000 617 2015-Mar-07 11:58:11.671812
## STAGE: [10, 10, 10, 10, 10, 10]
** LOG START zapdos.freedm:30000 2 2015-Mar-07 11:58:27.201853
** LOG STOP zapdos.freedm:30000 618 2015-Mar-07 14:28:23.344109
## STAGE: [15, 15, 15, 15, 15, 15]
** LOG START zapdos.freedm:30000 1 2015-Mar-07 14:28:37.352820
** LOG STOP zapdos.freedm:30000 617 2015-Mar-07 16:58:35.045046
## STAGE: [20, 20, 20, 20, 20, 20]
** LOG START zapdos.freedm:30000 2 2015-Mar-07 16:58:58.200943
** LOG STOP zapdos.freedm:30000 618 2015-Mar-07 19:28:51.303317
## STAGE: [25, 25, 25, 25, 25, 25]
** LOG START zapdos.freedm:30000 1 2015-Mar-07 19:29:05.255132
** LOG STOP zapdos.freedm:30000 617 2015-Mar-07 21:59:02.947306
## STAGE: [30, 30, 30, 30, 30, 30]
** LOG START zapdos.freedm:30000 2 2015-Mar-07 21:59:26.401655
** LOG STOP zapdos.freedm:30000 618 2015-Mar-08 00:29:14.594629
## STAGE: [35, 35, 35, 35, 35, 35]
** LOG START zapdos.freedm:30000 2 2015-Mar-08 00:29:34.601616
** LOG STOP zapdos.freedm:30000 617 2015-Mar-08 03:59:26.307597
## STAGE: [40, 40, 40, 40, 40, 40]
** LOG START zapdos.freedm:30000 2 2015-Mar-08 03:59:42.800850
598	ARRIVE:PEERLIST
599	LEAVE:HARD_RECOVERY
** LOG STOP zapdos.freedm:30000 618 2015-Mar-08 06:29:38.078858
## STAGE: [45, 45, 45, 45, 45, 45]
** LOG START zapdos.freedm:30000 1 2015-Mar-08 06:29:51.748450
464	ARRIVE:PEERLIST
465	LEAVE:HARD_RECOVERY
529	ARRIVE:PEERLIST
531	LEAVE:HARD_RECOVERY
** LOG STOP zapdos.freedm:30000 617 2015-Mar-08 08:59:49.440647
## STAGE: [50, 50, 50, 50, 50, 50]
** LOG START zapdos.freedm:30000 2 2015-Mar-08 09:00:13.801098
10	ARRIVE:PEERLIST
11	LEAVE:HARD_RECOVERY
436	ARRIVE:PEERLIST
437	LEAVE:HARD_RECOVERY
** LOG STOP zapdos.freedm:30000 617 2015-Mar-08 11:30:01.361978
## STAGE: [55, 55, 55, 55, 55, 55]
** LOG START zapdos.freedm:30000 2 2015-Mar-08 11:30:22.001558
35	ARRIVE:PEERLIST
36	LEAVE:HARD_RECOVERY
36	ARRIVE:PEERLIST
37	LEAVE:HARD_RECOVERY
160	ARRIVE:PEERLIST
161	LEAVE:HARD_RECOVERY
** LOG STOP zapdos.freedm:30000 617 2015-Mar-08 14:00:12.889523
## STAGE: [60, 60, 60, 60, 60, 60]
** LOG START zapdos.freedm:30000 2 2015-Mar-08 14:00:30.201343
504	ARRIVE:PEERLIST
505	LEAVE:HARD_RECOVERY
** LOG STOP zapdos.freedm:30000 619 2015-Mar-08 16:30:24.780325
## STAGE: [65, 65, 65, 65, 65, 65]
** LOG START zapdos.freedm:30000 1 2015-Mar-08 16:30:38.765285
23	ARRIVE:PEERLIST
