** LOG START raichu.freedm:30000 2 2014-Dec-28 19:58:30.201518
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-28 21:58:22.328410
## STAGE: [5]
** LOG START raichu.freedm:30000 2 2014-Dec-28 21:58:42.600728
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-28 23:58:34.360046
## STAGE: [10]
** LOG START raichu.freedm:30000 2 2014-Dec-28 23:58:55.001330
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-29 01:58:46.238910
## STAGE: [15]
** LOG START raichu.freedm:30000 2 2014-Dec-29 01:59:07.401247
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-29 03:58:58.302835
## STAGE: [20]
** LOG START raichu.freedm:30000 2 2014-Dec-29 03:59:19.800894
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-29 05:59:10.330088
## STAGE: [25]
** LOG START raichu.freedm:30000 2 2014-Dec-29 05:59:32.200558
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-29 07:59:22.327663
## STAGE: [30]
** LOG START raichu.freedm:30000 2 2014-Dec-29 07:59:44.600944
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-29 09:59:34.361844
## STAGE: [35]
** LOG START raichu.freedm:30000 2 2014-Dec-29 09:59:57.001419
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
26	ELECTION	raichu.freedm:30000	1
26	REORGANIZATION	raichu.freedm:30000	1
27	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-29 11:59:46.386141
## STAGE: [40]
** LOG START raichu.freedm:30000 2 2014-Dec-29 12:00:09.400694
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
7	ELECTION	raichu.freedm:30000	1
7	REORGANIZATION	raichu.freedm:30000	1
8	NORMAL	raichu.freedm:30000	1
8	ELECTION	raichu.freedm:30000	1
8	REORGANIZATION	raichu.freedm:30000	1
9	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-29 13:59:58.540053
## STAGE: [45]
** LOG START raichu.freedm:30000 2 2014-Dec-29 14:00:21.801362
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
26	ELECTION	raichu.freedm:30000	1
26	REORGANIZATION	raichu.freedm:30000	1
27	NORMAL	raichu.freedm:30000	1
32	ELECTION	raichu.freedm:30000	1
32	REORGANIZATION	raichu.freedm:30000	1
33	NORMAL	raichu.freedm:30000	1
45	ELECTION	raichu.freedm:30000	1
45	REORGANIZATION	raichu.freedm:30000	1
46	NORMAL	raichu.freedm:30000	1
58	ELECTION	raichu.freedm:30000	1
58	REORGANIZATION	raichu.freedm:30000	1
59	NORMAL	raichu.freedm:30000	1
107	ELECTION	raichu.freedm:30000	1
107	REORGANIZATION	raichu.freedm:30000	1
108	NORMAL	raichu.freedm:30000	1
170	ELECTION	raichu.freedm:30000	1
170	REORGANIZATION	raichu.freedm:30000	1
171	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-29 16:00:10.560274
## STAGE: [50]
** LOG START raichu.freedm:30000 2 2014-Dec-29 16:00:34.200935
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
19	ELECTION	raichu.freedm:30000	1
19	REORGANIZATION	raichu.freedm:30000	1
19	NORMAL	manectric.freedm:30000	2
20	ELECTION	manectric.freedm:30000	2
20	REORGANIZATION	raichu.freedm:30000	1
20	NORMAL	raichu.freedm:30000	1
28	ELECTION	raichu.freedm:30000	1
28	REORGANIZATION	raichu.freedm:30000	1
29	NORMAL	raichu.freedm:30000	1
29	ELECTION	raichu.freedm:30000	1
29	REORGANIZATION	raichu.freedm:30000	1
30	NORMAL	raichu.freedm:30000	1
31	ELECTION	raichu.freedm:30000	1
31	REORGANIZATION	raichu.freedm:30000	1
31	NORMAL	manectric.freedm:30000	2
32	ELECTION	manectric.freedm:30000	2
32	REORGANIZATION	raichu.freedm:30000	1
32	NORMAL	raichu.freedm:30000	1
65	ELECTION	raichu.freedm:30000	1
65	REORGANIZATION	raichu.freedm:30000	1
66	NORMAL	raichu.freedm:30000	1
157	ELECTION	raichu.freedm:30000	1
157	REORGANIZATION	raichu.freedm:30000	1
157	NORMAL	manectric.freedm:30000	2
158	ELECTION	manectric.freedm:30000	2
158	REORGANIZATION	raichu.freedm:30000	1
158	NORMAL	raichu.freedm:30000	1
163	ELECTION	raichu.freedm:30000	1
163	REORGANIZATION	raichu.freedm:30000	1
164	NORMAL	raichu.freedm:30000	1
212	ELECTION	raichu.freedm:30000	1
212	REORGANIZATION	raichu.freedm:30000	1
212	NORMAL	manectric.freedm:30000	2
213	ELECTION	manectric.freedm:30000	2
213	REORGANIZATION	raichu.freedm:30000	1
213	NORMAL	raichu.freedm:30000	1
278	ELECTION	raichu.freedm:30000	1
278	REORGANIZATION	raichu.freedm:30000	1
279	NORMAL	raichu.freedm:30000	1
388	ELECTION	raichu.freedm:30000	1
388	REORGANIZATION	raichu.freedm:30000	1
389	NORMAL	raichu.freedm:30000	1
411	ELECTION	raichu.freedm:30000	1
411	REORGANIZATION	raichu.freedm:30000	1
412	NORMAL	raichu.freedm:30000	1
412	ELECTION	raichu.freedm:30000	1
412	REORGANIZATION	raichu.freedm:30000	1
413	NORMAL	raichu.freedm:30000	1
420	ELECTION	raichu.freedm:30000	1
420	REORGANIZATION	raichu.freedm:30000	1
421	NORMAL	raichu.freedm:30000	1
430	ELECTION	raichu.freedm:30000	1
430	REORGANIZATION	raichu.freedm:30000	1
431	NORMAL	raichu.freedm:30000	1
465	ELECTION	raichu.freedm:30000	1
465	REORGANIZATION	raichu.freedm:30000	1
465	NORMAL	manectric.freedm:30000	2
466	ELECTION	manectric.freedm:30000	2
466	REORGANIZATION	raichu.freedm:30000	1
466	NORMAL	raichu.freedm:30000	1
470	ELECTION	raichu.freedm:30000	1
470	REORGANIZATION	raichu.freedm:30000	1
471	NORMAL	raichu.freedm:30000	1
479	ELECTION	raichu.freedm:30000	1
479	REORGANIZATION	raichu.freedm:30000	1
480	NORMAL	raichu.freedm:30000	1
** LOG STOP raichu.freedm:30000 494 2014-Dec-29 18:00:22.631340
## STAGE: [55]
** LOG START raichu.freedm:30000 2 2014-Dec-29 18:00:43.800971
2	ELECTION		1
2	REORGANIZATION	raichu.freedm:30000	1
2	NORMAL	raichu.freedm:30000	1
24	ELECTION	raichu.freedm:30000	1
24	REORGANIZATION	raichu.freedm:30000	1
24	NORMAL	manectric.freedm:30000	2
25	ELECTION	manectric.freedm:30000	2
25	REORGANIZATION	raichu.freedm:30000	1
25	NORMAL	raichu.freedm:30000	1
