** LOG START raichu.freedm:30000 1 2015-Mar-02 17:42:03.618354
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 18:12:01.271680
## STAGE: [5, 5, 5, 5, 5, 5]
** LOG START raichu.freedm:30000 2 2015-Mar-02 18:12:24.605758
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 18:42:14.608162
## STAGE: [10, 10, 10, 10, 10, 10]
** LOG START raichu.freedm:30000 2 2015-Mar-02 18:42:35.006611
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 19:12:28.078306
## STAGE: [15, 15, 15, 15, 15, 15]
** LOG START raichu.freedm:30000 2 2015-Mar-02 19:12:45.414914
** LOG STOP raichu.freedm:30000 125 2015-Mar-02 19:42:41.568220
## STAGE: [20, 20, 20, 20, 20, 20]
** LOG START raichu.freedm:30000 1 2015-Mar-02 19:42:57.253187
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 20:12:54.907980
## STAGE: [25, 25, 25, 25, 25, 25]
** LOG START raichu.freedm:30000 2 2015-Mar-02 20:13:20.809193
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 20:43:08.395682
## STAGE: [30, 30, 30, 30, 30, 30]
** LOG START raichu.freedm:30000 2 2015-Mar-02 20:43:31.207451
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 21:13:21.806692
## STAGE: [35, 35, 35, 35, 35, 35]
** LOG START raichu.freedm:30000 2 2015-Mar-02 21:13:41.617433
98	ARRIVE:PENDING_COMMIT
99	LEAVE:AYC_FAIL
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 21:43:34.931218
## STAGE: [40, 40, 40, 40, 40, 40]
** LOG START raichu.freedm:30000 2 2015-Mar-02 21:43:52.017540
** LOG STOP raichu.freedm:30000 125 2015-Mar-02 22:13:48.591453
## STAGE: [45, 45, 45, 45, 45, 45]
** LOG START raichu.freedm:30000 1 2015-Mar-02 22:14:04.341610
31	ARRIVE:PENDING_COMMIT
32	LEAVE:AYC_FAIL
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 22:44:02.021980
## STAGE: [50, 50, 50, 50, 50, 50]
** LOG START raichu.freedm:30000 2 2015-Mar-02 22:44:27.410066
111	ARRIVE:PENDING_COMMIT
112	LEAVE:AYC_FAIL
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 23:14:15.368532
## STAGE: [55, 55, 55, 55, 55, 55]
** LOG START raichu.freedm:30000 2 2015-Mar-02 23:14:37.806682
72	ARRIVE:PENDING_COMMIT
75	LEAVE:HARD_RECOVERY
** LOG STOP raichu.freedm:30000 124 2015-Mar-02 23:44:28.731756
## STAGE: [60, 60, 60, 60, 60, 60]
** LOG START raichu.freedm:30000 2 2015-Mar-02 23:44:48.226378
** LOG STOP raichu.freedm:30000 124 2015-Mar-03 00:14:42.196309
## STAGE: [65, 65, 65, 65, 65, 65]
** LOG START raichu.freedm:30000 2 2015-Mar-03 00:14:58.614011
88	ARRIVE:PEERLIST
90	LEAVE:PEERLIST
90	ARRIVE:PEERLIST
91	LEAVE:PEERLIST
** LOG STOP raichu.freedm:30000 125 2015-Mar-03 00:44:55.495923
## STAGE: [70, 70, 70, 70, 70, 70]
** LOG START raichu.freedm:30000 1 2015-Mar-03 00:45:11.169630
37	ARRIVE:PENDING_COMMIT
38	LEAVE:AYC_FAIL
51	ARRIVE:PEERLIST
52	LEAVE:HARD_RECOVERY
74	ARRIVE:PEERLIST
76	LEAVE:HARD_RECOVERY
** LOG STOP raichu.freedm:30000 124 2015-Mar-03 01:15:08.822648
## STAGE: [75, 75, 75, 75, 75, 75]
** LOG START raichu.freedm:30000 2 2015-Mar-03 01:15:34.015972
## STAGE: [80, 80, 80, 80, 80, 80]
** LOG START raichu.freedm:30000 2 2015-Mar-03 01:45:44.412174
4	ARRIVE:PENDING_COMMIT
9	LEAVE:HARD_RECOVERY
10	ARRIVE:PEERLIST
12	LEAVE:HARD_RECOVERY
45	ARRIVE:PEERLIST
46	LEAVE:HARD_RECOVERY
49	ARRIVE:PEERLIST
51	LEAVE:PEERLIST
78	ARRIVE:PEERLIST
79	LEAVE:HARD_RECOVERY
82	ARRIVE:PEERLIST
83	LEAVE:HARD_RECOVERY
85	ARRIVE:PEERLIST
87	LEAVE:HARD_RECOVERY
96	ARRIVE:PEERLIST
98	LEAVE:HARD_RECOVERY
121	ARRIVE:PEERLIST
122	LEAVE:HARD_RECOVERY
** LOG STOP raichu.freedm:30000 124 2015-Mar-03 02:15:35.552341
## STAGE: [85, 85, 85, 85, 85, 85]
** LOG START raichu.freedm:30000 2 2015-Mar-03 02:15:54.810496
7	ARRIVE:PEERLIST
8	LEAVE:HARD_RECOVERY
10	ARRIVE:PEERLIST
11	LEAVE:PEERLIST
17	ARRIVE:PEERLIST
19	LEAVE:HARD_RECOVERY
24	ARRIVE:PEERLIST
26	LEAVE:HARD_RECOVERY
27	ARRIVE:PEERLIST
28	LEAVE:HARD_RECOVERY
28	ARRIVE:PEERLIST
29	LEAVE:PEERLIST
32	ARRIVE:PEERLIST
33	LEAVE:PEERLIST
36	ARRIVE:PEERLIST
38	LEAVE:PEERLIST
60	ARRIVE:PEERLIST
61	LEAVE:HARD_RECOVERY
68	ARRIVE:PEERLIST
70	LEAVE:HARD_RECOVERY
73	ARRIVE:PEERLIST
74	LEAVE:PEERLIST
88	ARRIVE:PEERLIST
91	LEAVE:PEERLIST
101	ARRIVE:PEERLIST
105	LEAVE:HARD_RECOVERY
115	ARRIVE:PEERLIST
117	LEAVE:HARD_RECOVERY
122	ARRIVE:PEERLIST
** LOG STOP raichu.freedm:30000 124 2015-Mar-03 02:45:49.096360
## STAGE: [90, 90, 90, 90, 90, 90]
** LOG START raichu.freedm:30000 2 2015-Mar-03 02:46:05.208433
3	ARRIVE:PEERLIST
4	LEAVE:PEERLIST
8	ARRIVE:PEERLIST
10	LEAVE:HARD_RECOVERY
15	ARRIVE:PEERLIST
18	LEAVE:HARD_RECOVERY
19	ARRIVE:PEERLIST
21	LEAVE:HARD_RECOVERY
23	ARRIVE:PEERLIST
25	LEAVE:PEERLIST
29	ARRIVE:PEERLIST
31	LEAVE:HARD_RECOVERY
32	ARRIVE:PEERLIST
34	LEAVE:HARD_RECOVERY
39	ARRIVE:PEERLIST
42	LEAVE:HARD_RECOVERY
43	ARRIVE:PEERLIST
45	LEAVE:PEERLIST
52	ARRIVE:PEERLIST
55	LEAVE:HARD_RECOVERY
57	ARRIVE:PEERLIST
61	LEAVE:HARD_RECOVERY
64	ARRIVE:PEERLIST
65	LEAVE:PEERLIST
74	ARRIVE:PEERLIST
78	LEAVE:PEERLIST
80	ARRIVE:PEERLIST
83	LEAVE:PEERLIST
83	ARRIVE:PEERLIST
85	LEAVE:HARD_RECOVERY
87	ARRIVE:PEERLIST
89	LEAVE:HARD_RECOVERY
92	ARRIVE:PEERLIST
94	LEAVE:HARD_RECOVERY
107	ARRIVE:PEERLIST
108	LEAVE:HARD_RECOVERY
109	ARRIVE:PEERLIST
111	LEAVE:HARD_RECOVERY
116	ARRIVE:PEERLIST
117	LEAVE:PEERLIST
118	ARRIVE:PEERLIST
121	LEAVE:PEERLIST
124	ARRIVE:PEERLIST
125	LEAVE:PEERLIST
** LOG STOP raichu.freedm:30000 125 2015-Mar-03 03:16:02.479521
## STAGE: [95, 95, 95, 95, 95, 95]
** LOG START raichu.freedm:30000 2 2015-Mar-03 03:16:30.213473
3	ARRIVE:PEERLIST
6	LEAVE:PEERLIST
6	ARRIVE:PEERLIST
7	LEAVE:PEERLIST
9	ARRIVE:PEERLIST
11	LEAVE:HARD_RECOVERY
17	ARRIVE:PEERLIST
26	LEAVE:HARD_RECOVERY
28	ARRIVE:PEERLIST
30	LEAVE:PEERLIST
35	ARRIVE:PEERLIST
42	LEAVE:PEERLIST
45	ARRIVE:PEERLIST
46	LEAVE:PEERLIST
46	ARRIVE:PEERLIST
47	LEAVE:HARD_RECOVERY
48	ARRIVE:PEERLIST
54	LEAVE:PEERLIST
55	ARRIVE:PEERLIST
57	LEAVE:PEERLIST
57	ARRIVE:PEERLIST
62	LEAVE:HARD_RECOVERY
64	ARRIVE:PEERLIST
65	LEAVE:PEERLIST
65	ARRIVE:PEERLIST
67	LEAVE:PEERLIST
70	ARRIVE:PEERLIST
75	LEAVE:PEERLIST
