0.25	6.10E-02
0.5	4.27E-01
0.6	3.920419743
0.1	4.00E-05
0.2	0.010240066
0.4	1.194290158
0.15	0.001025157
0.8	13.21502873
0.3	2.176774106
0.05	1.56E-07
0.9	20.09659817
0.85	15.92421383
0.75	13.91215962
0.45	5.145007913
0.7	4.113364484
0.35	0.151975118
0.95	13.75471937
0.55	1.375139819
0.65	23.47396355
