0.25	7.63E-02
0.5	2.77E+01
0.6	15.75437915
0.1	5.00E-05
0.2	0.012800098
0.4	0.559153026
0.15	0.001281446
0.8	22.81996317
0.3	0.32811458
0.05	1.95E-07
0.9	23.14226596
0.85	32.69380159
0.75	24.27540723
0.45	2.06798048
0.7	8.493223963
0.35	0.154787883
0.95	30.97738572
0.55	13.50008456
0.65	21.13392778
