0.25	3.05E-02
0.5	4.59E-01
0.6	1.835827445
0.1	2.00E-05
0.2	0.00512002
0.4	6.930306906
0.15	0.000512578
0.8	8.908700335
0.3	0.131232915
0.05	7.81E-08
0.9	6.098482705
0.85	4.572398362
0.75	6.22402968
0.45	2.742506625
0.7	7.578787684
0.35	0.450527252
0.95	2.018159879
0.55	1.350276087
0.65	4.474370359
