0.25	4.58E-02
0.5	6.69E-01
0.6	11.427727
0.1	3.00E-05
0.2	0.007680039
0.4	2.175823487
0.15	0.000768868
0.8	13.23406985
0.3	0.196855831
0.05	1.17E-07
0.9	12.85573386
0.85	7.967001605
0.75	14.5588388
0.45	1.595017066
0.7	13.47553825
0.35	0.297352599
0.95	8.226732998
0.55	1.117178126
0.65	2.308379176

