** LOG START manectric.freedm:30000 2 2015-Jan-08 18:14:50.600944
2	ELECTION		1
2	REORGANIZATION	manectric.freedm:30000	1
2	NORMAL	manectric.freedm:30000	1
** LOG STOP manectric.freedm:30000 125 2015-Jan-08 18:44:47.055243
## STAGE: [5]
** LOG START manectric.freedm:30000 1 2015-Jan-08 18:45:01.260927
1	ELECTION		1
1	REORGANIZATION	manectric.freedm:30000	1
1	NORMAL	manectric.freedm:30000	1
** LOG STOP manectric.freedm:30000 124 2015-Jan-08 19:14:58.946544
## STAGE: [10]
** LOG START manectric.freedm:30000 1 2015-Jan-08 19:15:13.169711
1	ELECTION		1
1	REORGANIZATION	manectric.freedm:30000	1
1	NORMAL	manectric.freedm:30000	1
** LOG STOP manectric.freedm:30000 124 2015-Jan-08 19:45:10.855248
## STAGE: [15]
** LOG START manectric.freedm:30000 2 2015-Jan-08 19:45:36.400418
2	ELECTION		1
2	REORGANIZATION	manectric.freedm:30000	1
2	NORMAL	manectric.freedm:30000	1
82	ELECTION	manectric.freedm:30000	1
82	REORGANIZATION	manectric.freedm:30000	1
82	NORMAL	manectric.freedm:30000	1
** LOG STOP manectric.freedm:30000 124 2015-Jan-08 20:15:22.768581
## STAGE: [20]
** LOG START manectric.freedm:30000 2 2015-Jan-08 20:15:46.801020
2	ELECTION		1
2	REORGANIZATION	manectric.freedm:30000	1
2	NORMAL	manectric.freedm:30000	1
19	ELECTION	manectric.freedm:30000	1
19	REORGANIZATION	manectric.freedm:30000	1
19	NORMAL	manectric.freedm:30000	1
46	ELECTION	manectric.freedm:30000	1
46	REORGANIZATION	manectric.freedm:30000	1
46	NORMAL	manectric.freedm:30000	1
53	ELECTION	manectric.freedm:30000	1
53	REORGANIZATION	manectric.freedm:30000	1
53	NORMAL	manectric.freedm:30000	1
60	ELECTION	manectric.freedm:30000	1
60	REORGANIZATION	manectric.freedm:30000	1
60	NORMAL	manectric.freedm:30000	1
86	ELECTION	manectric.freedm:30000	1
86	REORGANIZATION	manectric.freedm:30000	1
86	NORMAL	manectric.freedm:30000	1
88	ELECTION	manectric.freedm:30000	1
88	REORGANIZATION	manectric.freedm:30000	1
88	NORMAL	manectric.freedm:30000	1
** LOG STOP manectric.freedm:30000 124 2015-Jan-08 20:45:34.663402
## STAGE: [25]
** LOG START manectric.freedm:30000 2 2015-Jan-08 20:45:57.201281
2	ELECTION		1
2	REORGANIZATION	manectric.freedm:30000	1
2	NORMAL	manectric.freedm:30000	1
57	ELECTION	manectric.freedm:30000	1
57	REORGANIZATION	manectric.freedm:30000	1
57	NORMAL	manectric.freedm:30000	1
71	ELECTION	manectric.freedm:30000	1
